0,0.0,0.0,-0.37719298245614036,-0.14912280701754385,-0.6578947368421053,-0.4649122807017544,-0.7456140350877193,-0.7631578947368421,-0.7017543859649122,-1.0,-0.45614035087719296,-0.8245614035087719,-0.5263157894736842,-0.9912280701754386,-0.49122807017543857,-0.7192982456140351,-0.43859649122807015,-0.49122807017543857,-0.22807017543859648,-0.8333333333333334,-0.30701754385964913,-0.956140350877193,-0.2807017543859649,-0.6228070175438597,-0.23684210526315788,-0.39473684210526316,0.0,-0.8157894736842105,-0.09649122807017543,-0.9035087719298246,-0.08771929824561403,-0.5701754385964912,-0.07017543859649122,-0.35964912280701755,0.22807017543859648,-0.7543859649122807,0.10526315789473684,-0.8508771929824561,0.07894736842105263,-0.6052631578947368,0.08771929824561403,-0.4298245614035088
0,0.0,0.0,-0.39622641509433965,-0.12264150943396226,-0.7075471698113207,-0.42452830188679247,-0.8301886792452831,-0.7735849056603774,-0.6886792452830188,-1.0,-0.5283018867924528,-0.7641509433962265,-0.5471698113207547,-1.0,-0.5,-0.7358490566037735,-0.44339622641509435,-0.5283018867924528,-0.3113207547169811,-0.7830188679245284,-0.3113207547169811,-0.9716981132075472,-0.2641509433962264,-0.6320754716981132,-0.2169811320754717,-0.41509433962264153,-0.10377358490566038,-0.7735849056603774,-0.11320754716981132,-0.9150943396226415,-0.09433962264150944,-0.5943396226415094,-0.08490566037735849,-0.3867924528301887,0.10377358490566038,-0.7358490566037735,0.07547169811320754,-0.8773584905660378,0.05660377358490566,-0.6415094339622641,0.04716981132075472,-0.4811320754716981
0,0.0,0.0,-0.37735849056603776,-0.1320754716981132,-0.6698113207547169,-0.42452830188679247,-0.7735849056603774,-0.7547169811320755,-0.660377358490566,-0.9811320754716981,-0.46226415094339623,-0.7735849056603774,-0.5,-1.0,-0.46226415094339623,-0.7358490566037735,-0.41509433962264153,-0.5188679245283019,-0.24528301886792453,-0.7735849056603774,-0.2830188679245283,-0.9716981132075472,-0.25471698113207547,-0.6415094339622641,-0.20754716981132076,-0.4056603773584906,-0.03773584905660377,-0.7641509433962265,-0.08490566037735849,-0.9056603773584906,-0.08490566037735849,-0.5849056603773585,-0.0660377358490566,-0.36792452830188677,0.16037735849056603,-0.7169811320754716,0.09433962264150944,-0.8679245283018868,0.0660377358490566,-0.6320754716981132,0.05660377358490566,-0.4528301886792453
0,0.0,0.0,-0.37142857142857144,-0.11428571428571428,-0.6952380952380952,-0.4095238095238095,-0.8095238095238095,-0.7619047619047619,-0.6761904761904762,-1.0,-0.5047619047619047,-0.780952380952381,-0.5047619047619047,-0.9904761904761905,-0.45714285714285713,-0.7142857142857143,-0.41904761904761906,-0.5142857142857142,-0.29523809523809524,-0.8,-0.3142857142857143,-1.0,-0.2571428571428571,-0.638095238095238,-0.21904761904761905,-0.44761904761904764,-0.09523809523809523,-0.7904761904761904,-0.10476190476190476,-0.9333333333333333,-0.09523809523809523,-0.580952380952381,-0.08571428571428572,-0.3904761904761905,0.11428571428571428,-0.7428571428571429,0.08571428571428572,-0.8857142857142857,0.05714285714285714,-0.6285714285714286,0.01904761904761905,-0.4666666666666667
0,0.0,0.0,-0.4020618556701031,-0.08247422680412371,-0.7731958762886598,-0.38144329896907214,-0.9278350515463918,-0.7216494845360825,-0.7731958762886598,-0.9175257731958762,-0.5979381443298969,-0.8969072164948454,-0.6082474226804123,-0.865979381443299,-0.5154639175257731,-0.5257731958762887,-0.4639175257731959,-0.4020618556701031,-0.35051546391752575,-0.9896907216494846,-0.35051546391752575,-0.9072164948453608,-0.28865979381443296,-0.5154639175257731,-0.25773195876288657,-0.3917525773195876,-0.09278350515463918,-1.0,-0.09278350515463918,-0.8556701030927835,-0.07216494845360824,-0.5154639175257731,-0.061855670103092786,-0.4020618556701031,0.14432989690721648,-0.9484536082474226,0.13402061855670103,-0.8762886597938144,0.1134020618556701,-0.5979381443298969,0.10309278350515463,-0.5051546391752577
0,0.0,0.0,-0.39603960396039606,-0.13861386138613863,-0.6633663366336634,-0.46534653465346537,-0.7227722772277227,-0.7623762376237624,-0.693069306930693,-1.0,-0.43564356435643564,-0.8415841584158416,-0.5445544554455446,-0.9900990099009901,-0.5247524752475248,-0.7029702970297029,-0.4752475247524752,-0.4752475247524752,-0.21782178217821782,-0.8514851485148515,-0.3465346534653465,-0.9603960396039604,-0.32673267326732675,-0.6138613861386139,-0.25742574257425743,-0.38613861386138615,0.009900990099009901,-0.8316831683168316,-0.12871287128712872,-0.9108910891089109,-0.12871287128712872,-0.5643564356435643,-0.0891089108910891,-0.3564356435643564,0.24752475247524752,-0.7623762376237624,0.09900990099009901,-0.8613861386138614,0.04950495049504951,-0.6039603960396039,0.0594059405940594,-0.43564356435643564
0,0.0,0.0,-0.4574468085106383,-0.0425531914893617,-0.851063829787234,-0.3191489361702128,-1.0,-0.6702127659574468,-0.8723404255319149,-0.8829787234042553,-0.6914893617021277,-0.6382978723404256,-0.7127659574468085,-0.9468085106382979,-0.6276595744680851,-0.7021276595744681,-0.574468085106383,-0.5,-0.4574468085106383,-0.6914893617021277,-0.46808510638297873,-0.9361702127659575,-0.3617021276595745,-0.6170212765957447,-0.3191489361702128,-0.4148936170212766,-0.24468085106382978,-0.7021276595744681,-0.24468085106382978,-0.9042553191489362,-0.1702127659574468,-0.574468085106383,-0.1595744680851064,-0.3617021276595745,-0.0425531914893617,-0.6808510638297872,-0.031914893617021274,-0.8617021276595744,0.0,-0.6276595744680851,-0.010638297872340425,-0.4574468085106383
0,0.0,0.0,-0.41237113402061853,-0.10309278350515463,-0.7422680412371134,-0.422680412371134,-0.8556701030927835,-0.7835051546391752,-0.7319587628865979,-0.9896907216494846,-0.5773195876288659,-0.7319587628865979,-0.5360824742268041,-1.0,-0.4639175257731959,-0.7628865979381443,-0.4329896907216495,-0.5670103092783505,-0.3711340206185567,-0.7422680412371134,-0.29896907216494845,-0.9587628865979382,-0.21649484536082475,-0.6494845360824743,-0.1958762886597938,-0.422680412371134,-0.17525773195876287,-0.7216494845360825,-0.1134020618556701,-0.8762886597938144,-0.07216494845360824,-0.5773195876288659,-0.07216494845360824,-0.35051546391752575,-0.010309278350515464,-0.6701030927835051,0.05154639175257732,-0.7938144329896907,0.061855670103092786,-0.5670103092783505,0.05154639175257732,-0.3917525773195876
0,0.0,0.0,-0.3125,-0.16964285714285715,-0.5,-0.5178571428571429,-0.48214285714285715,-0.8571428571428571,-0.2767857142857143,-1.0,-0.24107142857142858,-0.8303571428571429,-0.17857142857142858,-0.9732142857142857,-0.19642857142857142,-0.7053571428571429,-0.21428571428571427,-0.5089285714285714,-0.03571428571428571,-0.8035714285714286,0.008928571428571428,-0.9196428571428571,-0.026785714285714284,-0.6071428571428571,-0.0625,-0.39285714285714285,0.16071428571428573,-0.75,0.19642857142857142,-0.8035714285714286,0.125,-0.5,0.05357142857142857,-0.30357142857142855,0.3482142857142857,-0.6517857142857143,0.35714285714285715,-0.7232142857142857,0.26785714285714285,-0.49107142857142855,0.17857142857142858,-0.32142857142857145
0,0.0,0.0,-0.37735849056603776,-0.16037735849056603,-0.6320754716981132,-0.5188679245283019,-0.6698113207547169,-0.839622641509434,-0.5283018867924528,-1.0,-0.33962264150943394,-0.8773584905660378,-0.41509433962264153,-0.9622641509433962,-0.42452830188679247,-0.6509433962264151,-0.39622641509433965,-0.5,-0.10377358490566038,-0.8773584905660378,-0.18867924528301888,-0.9339622641509434,-0.2169811320754717,-0.5943396226415094,-0.19811320754716982,-0.4339622641509434,0.12264150943396226,-0.8207547169811321,0.03773584905660377,-0.839622641509434,-0.018867924528301886,-0.5188679245283019,-0.02830188679245283,-0.37735849056603776,0.33962264150943394,-0.7264150943396226,0.25471698113207547,-0.7547169811320755,0.16981132075471697,-0.5188679245283019,0.16037735849056603,-0.4056603773584906
0,0.0,0.0,-0.4411764705882353,-0.1568627450980392,-0.6764705882352942,-0.45098039215686275,-0.7156862745098039,-0.7745098039215687,-0.6568627450980392,-1.0,-0.4803921568627451,-0.7745098039215687,-0.5490196078431373,-1.0,-0.5098039215686274,-0.7450980392156863,-0.45098039215686275,-0.5098039215686274,-0.2647058823529412,-0.7941176470588235,-0.3431372549019608,-0.9705882352941176,-0.3137254901960784,-0.6568627450980392,-0.2549019607843137,-0.4117647058823529,-0.0392156862745098,-0.7941176470588235,-0.14705882352941177,-0.9411764705882353,-0.13725490196078433,-0.6176470588235294,-0.08823529411764706,-0.37254901960784315,0.19607843137254902,-0.7549019607843137,0.058823529411764705,-0.9117647058823529,0.029411764705882353,-0.6764705882352942,0.049019607843137254,-0.4803921568627451
